,S. Agostin,S. Angelo,Angelo Rafael,S. Antonino,S. Aponal,S. Barnaba,S. Basilio,S. Basso,S. Biagio,S. Bartolomeo,S. Canziano,S. Croce,S. Eufemia,S. Felice,S. Fosca,S. Geremia,S. Giacomo dell'Orio,S. Giovanni di Rialto,S. Giovanni Crisostomo,S. Giovanni Battista in Bragora,S. Giovanni Novo,S. Lio,S. Luca,S. Leonardo,S. Marcilian,S. Marco,S. Marcuola,S. Margherita,S. Maria Formosa,S. Maria Maddalena,S. Maria Nova,S. Maria Zobenigo,S. Marina,S. Mattio,S. Maurizio,S. Moisé,S. Nicola,S. Pantalon,S. Paternian,S. Pietro di Castello,S. Polo,S. Samuele,S. Severo,S. Silvestro,S. Simon Grande,S. Sofia,S. Stae,S. Stin,S. Tomà,S. Trovaso,S. Vidal,S. Ziminian,S. Zulian,S. Apostoli
1630-04-02,0,0,0,0.0,0,0,1.0,0,0,1,0,0,1,2,1.0,0.0,0.0,0,0,0,1,0,0,0,0.0,1,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0
1630-04-03,0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,0.0,1.0,0.0,0,0,1,1,0,0,1,0.0,0,0.0,3,0,0,0,0,0,0,0,1,4.0,0.0,0,2,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,2,2
1630-04-04,0,0,2,0.0,0,0,0.0,0,0,0,1,0,1,0,0.0,1.0,0.0,0,0,0,0,0,2,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1
1630-04-05,0,0,0,0.0,0,2,1.0,0,1,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,0,0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,1,0,0,1,0
1630-04-06,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1.0,0,1.0,1,2,0,0,0,0,0,1,1,1.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-04-07,0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,1.0,1.0,0.0,0,0,1,1,1,1,0,1.0,0,1.0,1,1,0,0,0,0,0,0,0,1.0,0.0,1,0,0.0,1,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0
1630-04-08,0,1,3,0.0,0,0,0.0,0,0,1,0,0,1,0,0.0,0.0,0.0,3,0,1,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,5.0,0.0,1,0,0.0,1,0.0,0.0,2,0,0.0,0,0.0,1,0,0,0,3
1630-04-09,0,0,1,0.0,1,1,0.0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0.0,0,0.0,0.0,0,0,0.0,3,0.0,0,0,2,0,1
1630-04-10,0,0,0,1.0,0,2,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,1,3,0,0,0,0,0,0,0,0.0,0.0,0,2,0.0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0
1630-04-11,0,0,1,0.0,2,0,0.0,0,0,0,0,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,4.0,0,4.0,0,2,0,1,1,0,0,0,2,0.0,0.0,0,1,0.0,1,0.0,0.0,0,1,0.0,0,0.0,1,0,0,1,2
1630-04-12,0,0,1,0.0,0,2,3.0,0,0,0,0,0,0,0,0.0,2.0,0.0,0,0,1,0,0,0,0,3.0,0,3.0,0,1,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0,0.0,1,0.0,0,2,0,0,0
1630-04-13,0,0,1,2.0,0,0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,1.0,0,1.0,2,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,1,0.0,0,0,0,1,0
1630-04-14,0,0,2,0.0,1,0,0.0,0,0,0,2,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,1.0,3,2.0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,1,0,1,0
1630-04-15,0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,2.0,0,2.0,0,1,0,0,0,0,0,0,1,3.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,2,1
1630-04-16,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,4,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-04-17,0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,1,0.0,1,0,0,1,0,0,0,0,1,0.0,0.0,0,1,0.0,0,0.0,0.0,2,1,0.0,0,0.0,0,0,0,0,0
1630-04-18,0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0
1630-04-19,0,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-04-20,0,0,1,0.0,0,0,0.0,0,0,0,3,2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1,0,1,0,0,0,0,0,1.0,0.0,0,5,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,1,1,0
1630-04-21,0,0,0,0.0,0,1,0.0,0,0,0,1,0,1,1,0.0,0.0,0.0,1,0,1,0,0,0,0,0.0,0,0.0,1,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,1
1630-04-22,0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0.0,1.0,3.0,0,0,0,0,0,0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,3.0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,1,0,0,0
1630-04-23,0,0,0,0.0,1,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1.0,0,1.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0.0,0,0.0,1.0,0,0,0.0,1,0.0,0,0,0,0,0
1630-04-24,0,0,1,1.0,1,1,0.0,0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,1,0,0,2.0,0,2.0,1,0,0,1,0,1,0,0,0,1.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,0
1630-04-25,0,0,2,0.0,0,0,0.0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,1.0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,0,0.0,1,0.0,0,0,0,0,0
1630-04-26,0,0,1,0.0,0,3,0.0,0,0,1,2,1,1,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,1.0,0.0,0,0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0
1630-04-27,0,1,0,0.0,1,1,0.0,1,1,0,1,0,0,0,0.0,1.0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,0,1,0,1,0,0,0,0,0,2.0,0.0,1,4,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,1,0,1,0
1630-04-28,0,0,1,0.0,2,0,0.0,0,0,0,2,0,0,0,0.0,2.0,0.0,0,0,1,0,0,1,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0
1630-04-29,0,0,2,0.0,0,0,0.0,0,0,1,0,1,0,0,0.0,0.0,2.0,0,0,0,0,0,0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,0.0,1,0.0,0.0,0,1,0.0,0,0.0,1,0,0,0,0
1630-04-30,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0.0,1.0,1.0,0,0,0,0,0,0,0,0.0,0,0.0,2,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0.0,1,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0
1630-05-01,0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0,1,0.0,1,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-05-02,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,0,0.0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,1
1630-05-03,0,0,1,0.0,0,3,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,1.0,0,1.0,0,3,0,0,1,0,0,0,1,1.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,1,0.0,0,0,0,2,0
1630-05-04,0,0,0,0.0,0,1,0.0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,0
1630-05-05,0,0,2,0.0,1,0,0.0,0,0,1,2,1,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,2.0,0,2.0,0,1,0,0,0,0,0,0,1,2.0,0.0,0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1
1630-05-06,0,3,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,1,0,1,0.0,0.0,0,0,0.0,1,0.0,1.0,1,0,0.0,0,0.0,0,1,0,0,0
1630-05-07,0,3,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,4.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,1,0,0,1
1630-05-08,0,0,0,0.0,0,0,0.0,0,0,0,0,2,1,0,1.0,2.0,0.0,0,0,0,1,0,1,1,1.0,0,1.0,1,1,0,0,0,0,0,0,0,2.0,0.0,0,0,0.0,0,0.0,1.0,0,0,0.0,1,0.0,0,0,0,0,0
1630-05-09,0,0,1,0.0,1,0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,2,0,0,0,1,0,0,0,2,2.0,0.0,0,0,0.0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1
1630-05-10,0,0,0,0.0,1,0,1.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,1
1630-05-11,0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,0.0,0.0,2.0,0,0,2,0,0,0,0,0.0,0,0.0,0,2,0,0,0,1,0,0,2,0.0,0.0,0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,1,0,0
1630-05-12,0,0,0,0.0,0,0,1.0,0,0,0,1,0,0,1,0.0,2.0,0.0,0,0,1,0,0,1,0,1.0,1,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,0,3,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0
1630-05-13,0,0,1,0.0,0,0,0.0,0,0,0,0,1,1,0,0.0,2.0,2.0,0,0,0,0,0,0,0,1.0,1,1.0,0,0,0,0,0,1,0,0,1,1.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,1
1630-05-14,0,1,0,0.0,0,0,1.0,0,0,0,0,0,1,1,0.0,3.0,1.0,0,0,2,0,0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,2,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,1,0
1630-05-15,0,0,1,0.0,0,0,0.0,0,0,0,0,1,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,1.0,0.0,0,1,0.0,0,0.0,1.0,0,1,0.0,0,0.0,0,0,0,0,1
1630-05-16,0,1,0,0.0,1,0,0.0,0,0,0,0,0,0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,2.0,1,2.0,2,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,2.0,0,0,0.0,1,0.0,0,0,0,0,0
1630-05-17,0,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,3.0,0.0,0,0,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,2,0.0,0.0,0,0,0.0,0,0.0,1.0,0,1,0.0,0,0.0,0,0,0,0,0
1630-05-18,0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0.0,1.0,0.0,0,1,1,0,0,0,0,1.0,1,1.0,1,1,1,0,1,0,0,0,1,0.0,0.0,0,3,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,1
1630-05-19,0,0,0,0.0,0,0,0.0,0,1,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,0
1630-05-20,0,1,0,0.0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,1.0,1,0,0,0,0,0,0,1.0,0,1.0,1,3,0,0,0,0,0,0,0,1.0,0.0,0,4,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,0,1,0,0
1630-05-21,0,0,1,0.0,0,0,0.0,0,0,0,0,1,1,0,0.0,2.0,0.0,0,1,2,0,0,0,0,1.0,0,1.0,0,0,0,0,0,1,0,0,0,1.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,1,0,1,0
1630-05-22,0,0,1,0.0,0,0,0.0,1,0,0,0,0,0,1,0.0,1.0,0.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,1,0,0,0,1.0,0.0,0,1,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,1
1630-05-23,0,1,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,1,1.0,0.0,0,0,0.0,2,0.0,0.0,0,1,0.0,0,0.0,0,0,1,0,0
1630-05-24,0,0,0,0.0,1,0,0.0,0,0,0,0,0,0,1,0.0,2.0,0.0,0,0,0,0,1,0,0,2.0,0,2.0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,1,0.0,1,0.0,2.0,0,1,0.0,0,0.0,1,0,0,0,0
1630-05-25,0,0,2,0.0,1,0,0.0,0,0,0,2,0,0,0,1.0,0.0,1.0,0,0,0,0,1,0,0,1.0,0,1.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,0,0,0.0,0,0.0,0,0,0,1,2
1630-05-26,0,1,0,0.0,1,0,1.0,0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,1,1,1,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,2,0,2
1630-05-27,0,0,1,0.0,1,0,0.0,0,0,0,0,0,2,1,0.0,2.0,0.0,0,0,1,1,0,0,0,3.0,0,3.0,1,0,0,0,0,1,0,0,0,1.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-05-28,0,1,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,4.0,0,4.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,1,0.0,0,0,1,0,1
1630-05-29,0,0,2,1.0,0,0,0.0,0,0,1,0,0,1,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0.0,0,0.0,0,3,0,1,0,1,0,0,2,1.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,3
1630-05-30,0,1,0,0.0,1,0,0.0,0,0,1,1,1,3,0,0.0,0.0,0.0,0,0,1,0,0,1,0,0.0,0,0.0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-05-31,0,0,0,1.0,1,0,1.0,0,0,1,0,1,0,0,0.0,1.0,1.0,0,0,0,0,1,0,0,0.0,0,0.0,0,2,0,0,0,0,1,0,1,2.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,2,0
1630-06-01,0,0,1,0.0,1,0,0.0,0,0,1,1,0,2,0,0.0,1.0,0.0,0,0,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1,0.0,0,0.0,1.0,2,0,0.0,0,0.0,0,0,0,0,0
1630-06-02,1,1,0,0.0,0,0,1.0,0,0,1,2,0,3,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1.0,0,1.0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,0,0.0,0,0.0,1.0,0,0,0.0,0,0.0,0,0,1,0,2
1630-06-03,0,0,1,0.0,2,0,0.0,0,0,0,0,0,1,0,0.0,2.0,1.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,0,0,0.0,0,0.0,0,0,0,1,3
1630-06-04,0,0,1,0.0,0,0,0.0,0,0,0,2,0,1,0,0.0,0.0,1.0,1,0,0,0,0,1,0,1.0,0,1.0,1,0,0,0,0,1,0,0,2,0.0,0.0,1,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-06-05,0,1,0,0.0,1,0,0.0,0,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,2.0,0.0,0,1,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0
1630-06-06,0,0,2,0.0,0,0,0.0,0,0,0,0,1,0,0,0.0,1.0,2.0,0,0,1,0,0,0,0,0.0,0,0.0,0,2,0,0,0,0,0,0,2,1.0,0.0,0,0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,1,2
1630-06-07,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,1,0,0,0,0,1.0,0,1.0,2,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,1,0
1630-06-08,0,0,0,0.0,0,1,0.0,1,0,0,1,0,1,1,0.0,0.0,0.0,0,0,1,0,0,0,0,1.0,0,1.0,0,0,1,0,0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-06-09,0,0,0,0.0,1,0,1.0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0,1,0.0,1,0.0,0,0,1,0,0
1630-06-10,0,0,0,0.0,0,1,0.0,0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0,1,0,0.0,0,0.0,1,2,0,1,0,0,0,0,0,2.0,0.0,0,1,0.0,0,0.0,0.0,0,2,0.0,0,0.0,0,0,0,0,0
1630-06-11,0,0,1,1.0,0,2,1.0,0,0,0,0,0,1,1,0.0,0.0,1.0,1,1,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,2,1.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,1,0,0,0
1630-06-12,0,0,0,0.0,0,1,1.0,1,0,1,1,0,0,0,0.0,1.0,0.0,1,0,0,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,1,0,0,1.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,2,0,0,0
1630-06-13,0,0,1,1.0,3,0,0.0,0,0,0,0,0,3,0,1.0,3.0,2.0,0,0,0,0,0,0,0,1.0,1,1.0,0,0,0,0,1,0,0,0,0,2.0,0.0,0,2,0.0,0,0.0,0.0,0,1,0.0,0,0.0,1,2,1,0,0
1630-06-14,0,0,0,0.0,0,1,1.0,0,0,0,1,1,0,0,0.0,0.0,1.0,0,1,0,0,0,0,0,1.0,0,1.0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-06-15,0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0.0,4.0,0.0,1,0,1,0,0,1,0,0.0,0,0.0,1,2,0,1,0,0,0,0,1,1.0,0.0,0,0,0.0,0,0.0,2.0,1,0,0.0,0,0.0,0,0,1,0,1
1630-06-16,0,0,1,0.0,0,1,0.0,0,0,0,1,1,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,1.0,1,1,0,0,0,0,0,0,0,2.0,0.0,0,2,0.0,0,0.0,1.0,1,0,0.0,0,0.0,0,0,0,1,0
1630-06-17,0,0,0,0.0,1,0,0.0,0,0,0,2,1,1,0,0.0,2.0,1.0,0,0,0,0,0,0,0,0.0,0,0.0,2,3,0,0,0,1,0,0,0,1.0,0.0,0,0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,1,0
1630-06-18,0,0,1,1.0,0,1,0.0,0,0,0,0,0,1,0,1.0,2.0,0.0,0,0,1,0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,2,2.0,0.0,0,2,0.0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,2,1
1630-06-19,0,0,0,0.0,0,1,0.0,0,1,0,1,0,0,0,0.0,0.0,1.0,0,1,0,0,0,1,0,1.0,0,1.0,2,0,0,0,0,1,0,0,2,1.0,0.0,0,1,0.0,2,0.0,0.0,0,3,0.0,0,0.0,0,1,0,1,0
1630-06-20,0,1,1,0.0,1,3,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0,0,0,0.0,0,0.0,1,1,1,0,0,0,0,0,0,1.0,0.0,0,1,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,1
1630-06-21,0,0,1,0.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,1.0,1,1,0,1,0,0,0,0,1,0.0,0.0,0,3,0.0,1,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,0
1630-06-22,0,0,0,0.0,1,0,0.0,0,0,0,0,1,2,1,0.0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,2,0.0,0,0.0,0.0,0,2,0.0,0,0.0,0,0,1,1,0
1630-06-23,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1.0,0,1.0,0,2,0,0,1,0,0,0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,1,0,0,0
1630-06-24,0,0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,0
1630-06-25,0,0,2,0.0,0,0,0.0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,3.0,0,3.0,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,1,0,0.0,1,0.0,0,0,0,1,0
1630-06-26,0,0,1,0.0,2,1,0.0,0,0,0,0,0,1,0,0.0,1.0,0.0,1,0,0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,1,0.0,1,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,0
1630-06-27,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,2.0,0.0,0,0,0,0,0,1,0,0.0,2,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,1,0.0,0,0,0,0,0
1630-06-28,0,0,2,1.0,0,1,1.0,0,1,0,0,4,1,1,0.0,1.0,0.0,0,0,0,0,0,1,0,3.0,0,2.0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,0,1
1630-06-29,0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,2.0,0,0,0,0,0,0,0,1.0,1,1.0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,2,0,0,0,0
1630-06-30,0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,1,0,2,0.0,0.0,0,0,0.0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-07-01,1,0,1,0.0,1,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0,1.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,0,1,0
1630-07-02,0,0,0,0.0,0,1,0.0,1,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
1630-07-03,0,1,2,0.0,0,1,0.0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,0,1,0,0,0,0,2.0,0,2.0,1,0,0,1,0,0,0,0,0,0.0,0.0,0,1,0.0,1,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0
1630-07-04,0,0,0,1.0,0,0,0.0,0,0,0,0,0,1,0,0.0,2.0,0.0,2,0,1,0,0,0,0,2.0,0,2.0,0,0,0,0,0,0,0,0,2,0.0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0
